product_no,product_name,store,product_store_id,sales,promotion,date
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,25,1,14/05/14
3,KELLOGGS COCO POPS   650G,d,3d,37,0,14/05/14
3,KELLOGGS COCO POPS   650G,b,3b,30,0,14/05/14
3,KELLOGGS COCO POPS   650G,a,3a,44,0,14/05/14
3,KELLOGGS COCO POPS   650G,e,3e,24,0,14/05/14
3,KELLOGGS COCO POPS   650G,c,3c,5,0,14/05/14
5,FERRERO ROCHER      16PK 200G,b,5b,7,0,14/05/14
5,FERRERO ROCHER      16PK 200G,d,5d,1231,1,14/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,24,0,14/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,11,0,14/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,14,0,14/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,24,0,14/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,9,0,14/05/14
5,FERRERO ROCHER      16PK 200G,e,5e,12,0,14/05/14
5,FERRERO ROCHER      16PK 200G,c,5c,3,0,14/05/14
5,FERRERO ROCHER      16PK 200G,a,5a,8,0,14/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,24,1,14/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,22,1,14/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,19,1,14/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,272,1,14/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,253,1,14/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,52,1,14/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,23,1,14/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,29,1,14/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,47,1,14/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,43,1,14/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,158,1,14/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,242,1,14/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,40,1,14/05/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,64,0,14/05/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,22,0,14/05/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,41,0,14/05/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,51,0,14/05/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,12,0,14/05/14
7,COCA COLA 2L,e,7e,398,1,14/05/14
7,COCA COLA 2L,c,7c,95,1,14/05/14
7,COCA COLA 2L,b,7b,503,1,14/05/14
7,COCA COLA 2L,d,7d,433,1,14/05/14
7,COCA COLA 2L,a,7a,631,1,14/05/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,0,14/05/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,0,0,14/05/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,0,0,14/05/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,0,0,14/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,5,0,14/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,22,0,14/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,9,0,14/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,10,0,14/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,38,0,14/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,69,0,21/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,51,0,21/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,6,0,21/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,43,0,21/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,43,0,21/05/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,0,0,21/05/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,0,0,21/05/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,0,21/05/14
7,COCA COLA 2L,b,7b,369,1,21/05/14
7,COCA COLA 2L,d,7d,276,1,21/05/14
7,COCA COLA 2L,c,7c,111,1,21/05/14
7,COCA COLA 2L,a,7a,543,1,21/05/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,0,0,21/05/14
3,KELLOGGS COCO POPS   650G,e,3e,334,1,21/05/14
3,KELLOGGS COCO POPS   650G,b,3b,300,1,21/05/14
3,KELLOGGS COCO POPS   650G,c,3c,128,1,21/05/14
3,KELLOGGS COCO POPS   650G,d,3d,304,1,21/05/14
3,KELLOGGS COCO POPS   650G,a,3a,322,1,21/05/14
5,FERRERO ROCHER      16PK 200G,a,5a,1,0,21/05/14
5,FERRERO ROCHER      16PK 200G,e,5e,11,0,21/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,4,0,21/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,11,0,21/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,14,0,21/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,12,0,21/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,14,0,21/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,18,1,21/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,22,1,21/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,14,1,21/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,17,1,21/05/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,110,1,21/05/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,120,1,21/05/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,135,1,21/05/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,26,1,21/05/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,110,1,21/05/14
7,COCA COLA 2L,e,7e,393,1,21/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,8,0,21/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,20,0,21/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,21,0,21/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,5,0,21/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,24,0,21/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,316,1,21/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,302,1,21/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,120,1,21/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,524,1,21/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,115,1,21/05/14
5,FERRERO ROCHER      16PK 200G,b,5b,7,0,21/05/14
5,FERRERO ROCHER      16PK 200G,c,5c,0,0,21/05/14
5,FERRERO ROCHER      16PK 200G,d,5d,915,1,21/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,31,1,28/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,17,1,28/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,54,1,28/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,37,1,28/05/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,35,1,28/05/14
3,KELLOGGS COCO POPS   650G,b,3b,12,0,28/05/14
3,KELLOGGS COCO POPS   650G,c,3c,0,0,28/05/14
3,KELLOGGS COCO POPS   650G,d,3d,14,0,28/05/14
3,KELLOGGS COCO POPS   650G,e,3e,9,0,28/05/14
3,KELLOGGS COCO POPS   650G,a,3a,28,0,28/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,16,1,28/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,22,1,28/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,29,1,28/05/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,22,1,28/05/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,4,0,28/05/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,33,0,28/05/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,51,0,28/05/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,34,0,28/05/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,47,0,28/05/14
7,COCA COLA 2L,a,7a,206,1,28/05/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,2,0,28/05/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,0,28/05/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,1,0,28/05/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,0,0,28/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,23,0,28/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,27,0,28/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,35,0,28/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,23,0,28/05/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,8,0,28/05/14
5,FERRERO ROCHER      16PK 200G,c,5c,3,0,28/05/14
5,FERRERO ROCHER      16PK 200G,a,5a,8,0,28/05/14
5,FERRERO ROCHER      16PK 200G,e,5e,16,0,28/05/14
5,FERRERO ROCHER      16PK 200G,b,5b,12,0,28/05/14
5,FERRERO ROCHER      16PK 200G,d,5d,894,1,28/05/14
7,COCA COLA 2L,b,7b,195,1,28/05/14
7,COCA COLA 2L,d,7d,152,1,28/05/14
7,COCA COLA 2L,c,7c,42,1,28/05/14
7,COCA COLA 2L,e,7e,225,1,28/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,47,1,28/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,17,1,28/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,70,1,28/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,43,1,28/05/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,57,1,28/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,7,0,28/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,56,0,28/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,55,0,28/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,44,0,28/05/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,56,0,28/05/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,3,0,04/06/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,7,0,04/06/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,2,0,04/06/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,6,0,04/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,9,0,04/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,7,0,04/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,5,0,04/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,10,0,04/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,7,0,04/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,19,0,04/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,9,0,04/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,27,0,04/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,13,0,04/06/14
5,FERRERO ROCHER      16PK 200G,e,5e,10,0,04/06/14
5,FERRERO ROCHER      16PK 200G,d,5d,14,0,04/06/14
5,FERRERO ROCHER      16PK 200G,b,5b,11,0,04/06/14
5,FERRERO ROCHER      16PK 200G,c,5c,10,0,04/06/14
5,FERRERO ROCHER      16PK 200G,a,5a,5,0,04/06/14
3,KELLOGGS COCO POPS   650G,b,3b,22,0,04/06/14
3,KELLOGGS COCO POPS   650G,d,3d,32,0,04/06/14
3,KELLOGGS COCO POPS   650G,e,3e,21,0,04/06/14
3,KELLOGGS COCO POPS   650G,a,3a,36,0,04/06/14
3,KELLOGGS COCO POPS   650G,c,3c,3,0,04/06/14
7,COCA COLA 2L,e,7e,100,0,04/06/14
7,COCA COLA 2L,b,7b,60,0,04/06/14
7,COCA COLA 2L,d,7d,95,0,04/06/14
7,COCA COLA 2L,a,7a,82,0,04/06/14
7,COCA COLA 2L,c,7c,31,0,04/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,19,0,04/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,47,0,04/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,50,0,04/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,60,0,04/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,2,0,04/06/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,49,0,04/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,8,0,04/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,27,0,04/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,10,0,04/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,15,0,04/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,25,0,04/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,12,0,04/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,3,0,04/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,22,0,04/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,6,0,04/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,17,0,04/06/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,42,0,04/06/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,7,0,04/06/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,46,0,04/06/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,26,0,04/06/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,2,0,11/06/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,5,0,11/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,921,1,11/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,1144,1,11/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,691,1,11/06/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,8,0,11/06/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,5,0,11/06/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,95,1,11/06/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,29,1,11/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,48,1,11/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,19,1,11/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,49,1,11/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,43,1,11/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,49,1,11/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,25,0,11/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,5,0,11/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,26,0,11/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,18,0,11/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,18,0,11/06/14
7,COCA COLA 2L,c,7c,75,1,11/06/14
7,COCA COLA 2L,b,7b,504,1,11/06/14
7,COCA COLA 2L,d,7d,466,1,11/06/14
7,COCA COLA 2L,a,7a,598,1,11/06/14
5,FERRERO ROCHER      16PK 200G,a,5a,4,0,11/06/14
5,FERRERO ROCHER      16PK 200G,e,5e,4,0,11/06/14
5,FERRERO ROCHER      16PK 200G,c,5c,4,0,11/06/14
5,FERRERO ROCHER      16PK 200G,b,5b,6,0,11/06/14
5,FERRERO ROCHER      16PK 200G,d,5d,16,0,11/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,12,0,11/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,6,0,11/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,10,0,11/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,3,0,11/06/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,136,1,11/06/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,143,1,11/06/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,102,1,11/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,771,1,11/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,206,1,11/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,215,1,11/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,195,1,11/06/14
3,KELLOGGS COCO POPS   650G,e,3e,123,1,11/06/14
3,KELLOGGS COCO POPS   650G,c,3c,36,1,11/06/14
3,KELLOGGS COCO POPS   650G,b,3b,68,1,11/06/14
3,KELLOGGS COCO POPS   650G,d,3d,139,1,11/06/14
3,KELLOGGS COCO POPS   650G,a,3a,150,1,11/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,183,1,11/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,51,1,11/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,127,1,11/06/14
7,COCA COLA 2L,e,7e,407,1,11/06/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,9,0,18/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,11,1,18/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,32,1,18/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,13,1,18/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,24,1,18/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,30,1,18/06/14
7,COCA COLA 2L,b,7b,438,1,18/06/14
7,COCA COLA 2L,e,7e,440,1,18/06/14
7,COCA COLA 2L,c,7c,103,1,18/06/14
7,COCA COLA 2L,d,7d,340,1,18/06/14
7,COCA COLA 2L,a,7a,428,1,18/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,26,1,18/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,24,1,18/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,26,1,18/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,22,1,18/06/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,53,0,18/06/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,24,0,18/06/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,39,0,18/06/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,44,0,18/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,28,0,18/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,31,0,18/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,1,0,18/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,62,0,18/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,52,0,18/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,2,0,18/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,19,0,18/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,9,0,18/06/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,0,0,18/06/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,3,0,18/06/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,2,0,18/06/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,12,0,18/06/14
5,FERRERO ROCHER      16PK 200G,a,5a,3,0,18/06/14
5,FERRERO ROCHER      16PK 200G,e,5e,14,0,18/06/14
5,FERRERO ROCHER      16PK 200G,d,5d,4,0,18/06/14
5,FERRERO ROCHER      16PK 200G,b,5b,2,0,18/06/14
5,FERRERO ROCHER      16PK 200G,c,5c,5,0,18/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,39,0,18/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,19,0,18/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,34,0,18/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,11,0,18/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,6,0,18/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,14,0,18/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,5,0,18/06/14
3,KELLOGGS COCO POPS   650G,d,3d,28,0,18/06/14
3,KELLOGGS COCO POPS   650G,a,3a,15,0,18/06/14
3,KELLOGGS COCO POPS   650G,e,3e,16,0,18/06/14
3,KELLOGGS COCO POPS   650G,b,3b,14,0,18/06/14
3,KELLOGGS COCO POPS   650G,c,3c,5,0,18/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,b,10b,47,1,25/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,c,10c,9,1,25/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,e,10e,58,1,25/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,d,10d,49,1,25/06/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,40,1,25/06/14
5,FERRERO ROCHER      16PK 200G,d,5d,10,0,25/06/14
5,FERRERO ROCHER      16PK 200G,e,5e,6,0,25/06/14
5,FERRERO ROCHER      16PK 200G,b,5b,6,0,25/06/14
5,FERRERO ROCHER      16PK 200G,c,5c,7,0,25/06/14
5,FERRERO ROCHER      16PK 200G,a,5a,4,0,25/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,c,4c,19,1,25/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,e,4e,39,1,25/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,d,4d,49,1,25/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,a,4a,42,1,25/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,2,0,25/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,5,0,25/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,4,0,25/06/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,9,0,25/06/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,25,0,25/06/14
2,SAN REMO PASTA NO18 PENNE 500G,d,2d,45,0,25/06/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,5,0,25/06/14
2,SAN REMO PASTA NO18 PENNE 500G,a,2a,32,0,25/06/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,44,0,25/06/14
7,COCA COLA 2L,c,7c,27,0,25/06/14
7,COCA COLA 2L,d,7d,38,0,25/06/14
7,COCA COLA 2L,b,7b,28,0,25/06/14
7,COCA COLA 2L,e,7e,54,0,25/06/14
7,COCA COLA 2L,a,7a,78,0,25/06/14
8,WHISKAS TUNA      FLAVOUR 85G,a,8a,0,0,25/06/14
8,WHISKAS TUNA      FLAVOUR 85G,b,8b,11,0,25/06/14
8,WHISKAS TUNA      FLAVOUR 85G,e,8e,6,0,25/06/14
8,WHISKAS TUNA      FLAVOUR 85G,d,8d,4,0,25/06/14
4,LEGGOS PASTA SAUCE  BOLOGNESE 575G,b,4b,49,1,25/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,54,0,25/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,20,0,25/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,42,0,25/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,8,0,25/06/14
6,SIRENA TUNA IN OIL  CHILLI 95G,e,6e,41,0,25/06/14
3,KELLOGGS COCO POPS   650G,e,3e,33,0,25/06/14
3,KELLOGGS COCO POPS   650G,d,3d,40,0,25/06/14
3,KELLOGGS COCO POPS   650G,b,3b,29,0,25/06/14
3,KELLOGGS COCO POPS   650G,a,3a,14,0,25/06/14
3,KELLOGGS COCO POPS   650G,c,3c,2,0,25/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,11,0,25/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,9,0,25/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,4,0,25/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,1,0,25/06/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,18,0,25/06/14
3,KELLOGGS COCO POPS   650G,e,3e,96,1,02/07/14
3,KELLOGGS COCO POPS   650G,b,3b,88,1,02/07/14
3,KELLOGGS COCO POPS   650G,c,3c,27,1,02/07/14
3,KELLOGGS COCO POPS   650G,d,3d,92,1,02/07/14
3,KELLOGGS COCO POPS   650G,a,3a,69,1,02/07/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,a,1a,5,0,02/07/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,d,1d,9,0,02/07/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,b,1b,5,0,02/07/14
1,YOPLAIT YOGURT      STRAWBERRY 1KG,e,1e,2,0,02/07/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,e,9e,25,0,02/07/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,c,9c,7,0,02/07/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,d,9d,28,0,02/07/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,b,9b,12,0,02/07/14
9,KLEENEX COTTONELLE  WHITE 8 PACK,a,9a,4,0,02/07/14
10,THINS CHIPS LIGHT&  TANGY 175G,a,10a,12,0,02/07/14
6,SIRENA TUNA IN OIL  CHILLI 95G,c,6c,11,0,02/07/14
6,SIRENA TUNA IN OIL  CHILLI 95G,a,6a,35,0,02/07/14
6,SIRENA TUNA IN OIL  CHILLI 95G,b,6b,85,0,02/07/14
6,SIRENA TUNA IN OIL  CHILLI 95G,d,6d,53,0,02/07/14
5,FERRERO ROCHER      16PK 200G,b,5b,13,0,02/07/14
5,FERRERO ROCHER      16PK 200G,a,5a,3,0,02/07/14
5,FERRERO ROCHER      16PK 200G,e,5e,10,0,02/07/14
5,FERRERO ROCHER      16PK 200G,d,5d,22,0,02/07/14
5,FERRERO ROCHER      16PK 200G,c,5c,9,0,02/07/14
2,SAN REMO PASTA NO18 PENNE 500G,b,2b,82,1,02/07/14
2,SAN REMO PASTA NO18 PENNE 500G,e,2e,83,1,02/07/14
2,SAN REMO PASTA NO18 PENNE 500G,c,2c,20,1,02/07/14
